n = 1240
m = 140
q = 7
ρ = 0.13
format = ((b1, b2, b3, b4, k1, k2), [mq estimator results], bit complexity classical, memory, bit complexity quantum)

((32, 11, 11, 5, 70, 11), [('Crossbred', 33.54862348857428, 23.250899062988935)], 260.29999999999995, 23.3, 146.89999999999998)
((32, 11, 10, 6, 70, 11), [('Crossbred', 33.54862348857428, 23.250899062988935)], 260.29999999999995, 23.3, 146.89999999999998)
((32, 11, 6, 10, 70, 11), [('Crossbred', 33.54862348857428, 23.250899062988935)], 260.29999999999995, 23.3, 146.89999999999998)
((32, 11, 5, 11, 70, 11), [('Crossbred', 33.54862348857428, 23.250899062988935)], 260.29999999999995, 23.3, 146.89999999999998)
((32, 10, 11, 6, 70, 11), [('Crossbred', 33.54862348857428, 23.250899062988935)], 260.29999999999995, 23.3, 146.89999999999998)
((32, 10, 6, 11, 70, 11), [('Crossbred', 33.54862348857428, 23.250899062988935)], 260.29999999999995, 23.3, 146.89999999999998)
((32, 6, 11, 10, 70, 11), [('Crossbred', 33.54862348857428, 23.250899062988935)], 260.29999999999995, 23.3, 146.89999999999998)
((32, 6, 10, 11, 70, 11), [('Crossbred', 33.54862348857428, 23.250899062988935)], 260.29999999999995, 23.3, 146.89999999999998)
((32, 5, 11, 11, 70, 11), [('Crossbred', 33.54862348857428, 23.250899062988935)], 260.29999999999995, 23.3, 146.89999999999998)
((33, 13, 13, 1, 71, 9), [('Crossbred', 36.401678596237446, 16.40554038337693)], 260.4, 16.4, 148.4)
